date,flat_bill_rs,prana_bill_rs,saving_rs,flat_elec_rs,prana_elec_rs,flat_alt_rs,prana_alt_rs,elec_saving_rs,alt_extra_rs,flat_mwh,prana_mwh,flat_peak_mw,prana_peak_mw,md_saving_rs,rtm_spread_rs_mwh,rtm_mean_rs_mwh,solve_s
2026-05-14,19488492.804317288,19046678.3913874,441814.4129298888,18622221.20347354,17982492.850049898,866271.60084375,1064185.5413375,639728.3534236401,197913.94049375004,2230.2079200000003,2167.16146525,92.92533,94.591626,-33439.27346938779,9999.04,4266.542708333333,13.668931245803833
2026-05-15,19606526.840593528,18951709.592794023,654817.2477995045,18740255.239749778,17887524.051456522,866271.60084375,1064185.5413375,852731.1882932559,197913.94049375004,2230.2079200000003,2168.9461922499995,92.92533,93.98803,-21326.29251700663,10000.0,4313.2359375,14.11289095878601
2026-05-16,21353199.120124143,20635990.79885427,717208.3212698735,20486927.519280393,19571805.257516768,866271.60084375,1064185.5413375,915122.2617636248,197913.94049375004,2230.2079200000003,2169.7508422499996,92.92533,94.224927,-26080.34795918339,9448.0,5004.204166666667,23.205109119415283
2026-05-17,22105325.992045384,21376826.663569108,728499.3284762762,21239054.391201634,20312641.122231606,866271.60084375,1064185.5413375,926413.2689700276,197913.94049375004,2230.2079200000003,2168.4922550000006,92.92533,94.145643,-24489.274489796022,9551.19,5301.738958333332,32.24976181983948
2026-05-18,21173108.4434016,20444019.749084927,729088.694316674,20306836.84255785,19379834.207747426,866271.60084375,1064185.5413375,927002.6348104253,197913.94049375004,2230.2079200000003,2169.3339597500003,92.92533,94.591626,-33439.27346938779,9950.24,4932.961875,22.082226753234863
2026-05-19,21118821.55523559,20404202.847352076,714618.7078835145,20252549.95439184,19340017.306014575,866271.60084375,1064185.5413375,912532.6483772658,197913.94049375004,2230.2079200000003,2168.06641775,92.92533,94.274766,-27080.518367346842,9900.42,4911.486458333334,26.176386833190918
2026-05-20,22711280.03797348,21949604.409470007,761675.6285034716,21845008.43712973,20885418.868132506,866271.60084375,1064185.5413375,959589.5689972229,197913.94049375004,2230.2079200000003,2169.58074975,92.92533,94.591626,-33439.27346938779,9900.98,5541.4490625,18.688660860061646
2026-05-21,25185595.793382984,24409582.669579793,776013.1238031909,24319324.192539234,23345397.12824229,866271.60084375,1064185.5413375,973927.0642969422,197913.94049375004,2230.2079200000003,2168.2357345,92.92533,94.591626,-33439.27346938779,8987.91,6520.266666666666,9.503101110458374
2026-05-22,24937124.081654605,24159864.54211754,777259.5395370647,24070852.480810855,23095679.00078004,866271.60084375,1064185.5413375,975173.480030816,197913.94049375004,2230.2079200000003,2167.0278122500004,92.92533,94.591626,-33439.27346938779,9970.86,6421.9734375,6.386559724807739
2026-05-23,24120917.75310727,23364181.509038083,756736.2440691851,23254646.15226352,22299995.967700582,866271.60084375,1064185.5413375,954650.1845629364,197913.94049375004,2230.2079200000003,2168.6467375,92.92533,94.895807,-39543.58605442173,9970.56,6099.089375,7.648345470428467
2026-05-24,19500736.60889007,18789492.86927732,711243.7396127507,18634465.00804632,17725307.32793982,866271.60084375,1064185.5413375,909157.680106502,197913.94049375004,2230.2079200000003,2168.63617075,92.92533,94.612453,-33857.23027210869,9949.5,4271.38625,21.113166093826294
2026-05-25,24930623.526717007,24194974.196986787,735649.3297302201,24064351.925873257,23130788.655649286,866271.60084375,1064185.5413375,933563.2702239715,197913.94049375004,2230.2079200000003,2169.29760125,92.92533,94.591626,-33439.27346938779,7999.13,6419.4018750000005,12.569528818130493
2026-05-26,24800657.9821436,24050024.81903361,750633.163109988,23934386.38129985,22985839.27769611,866271.60084375,1064185.5413375,948547.1036037393,197913.94049375004,2230.2079200000003,2166.4205147500006,92.92533,94.591626,-33439.27346938779,7900.33,6367.988645833334,8.539910078048706
2026-05-27,21775550.60448331,21055567.805399057,719982.7990842536,20909279.00363956,19991382.264061555,866271.60084375,1064185.5413375,917896.7395780049,197913.94049375004,2230.2079200000003,2166.7297695,92.92533,94.591626,-33439.27346938779,9970.56,5171.282708333333,18.912301778793335
2026-05-28,19851056.404309966,19401483.048838746,449573.35547121987,18984784.803466216,18337297.507501245,866271.60084375,1064185.5413375,647487.2959649712,197913.94049375004,2230.2079200000003,2168.6558640000003,92.92533,94.591626,-33439.27346938779,9900.56,4409.9696875,11.82921028137207
2026-05-29,13966647.272632806,13734335.214102212,232312.0585305933,13100375.671789056,12670149.672764713,866271.60084375,1064185.5413375,430225.99902434275,197913.94049375004,2230.2079200000003,2166.6759457499993,92.92533,93.685859,-15262.316666666418,4999.13,2082.1490625,15.173398494720459
2026-05-30,13500753.10325579,13309807.115298811,190945.98795697838,12634481.50241204,12245621.573961312,866271.60084375,1064185.5413375,388859.92845072784,197913.94049375004,2230.2079200000003,2167.4826054999994,92.92533,93.23394,-6193.193877551006,3744.87,1897.8454166666668,10.932798862457275
2026-05-31,15709847.69179755,15325850.334003808,383997.3577937428,14843576.0909538,14261664.792666309,866271.60084375,1064185.5413375,581911.2982874922,197913.94049375004,2230.2079200000003,2165.8841622500004,92.92533,93.345933,-8440.672448979458,9970.5,2771.7438541666666,19.899789810180664
2026-06-01,19723211.893884983,19165327.74630584,557884.1475791447,18856940.293041233,18101142.204968337,866271.60084375,1064185.5413375,755798.088072896,197913.94049375004,2230.2079200000003,2168.8922760000005,92.92533,93.506741,-11667.77176870755,9000.04,4359.395520833333,9.883933782577515
2026-06-02,21244425.48470849,20546069.948944576,698355.5357639156,20378153.88386474,19481884.407607075,866271.60084375,1064185.5413375,896269.476257667,197913.94049375004,2230.2079200000003,2169.1142699999996,92.92533,94.220478,-25991.065306122415,9487.84,4961.174270833333,14.461708307266235
2026-06-03,23210073.803697273,22446465.548548635,763608.255148638,22343802.202853523,21382280.007211134,866271.60084375,1064185.5413375,961522.1956423894,197913.94049375004,2230.2079200000003,2169.695363,92.92533,94.591626,-33439.27346938779,9078.86,5738.767499999999,11.567616939544678
2026-06-04,18370068.733000442,17956181.02331838,413887.70968206227,17503797.132156692,16891995.48198088,866271.60084375,1064185.5413375,611801.6501758136,197913.94049375004,2230.2079200000003,2168.19986775,92.92533,94.591626,-33439.27346938779,9990.02,3824.1039583333336,9.545171976089478
2026-06-05,17460725.43829087,16921411.96234036,539313.475950513,16594453.837447122,15857226.421002857,866271.60084375,1064185.5413375,737227.4164442644,197913.94049375004,2230.2079200000003,2166.82447825,92.92533,94.162556,-24828.685034013353,9999.25,3464.3757291666666,8.606194257736206
2026-06-06,18475574.84355602,18001639.503384326,473935.34017169476,17609303.24271227,16937453.962046824,866271.60084375,1064185.5413375,671849.2806654461,197913.94049375004,2230.2079200000003,2168.75142975,92.92533,93.766871,-16888.067687074654,9600.62,3865.84125,15.138294696807861
2026-06-07,16218571.741792684,15850884.686019724,367687.0557729602,15352300.140948934,14786699.144682225,866271.60084375,1064185.5413375,565600.9962667096,197913.94049375004,2230.2079200000003,2168.7744892500004,92.92533,93.965173,-20867.59761904739,9976.82,2972.990625,34.45529747009277
2026-06-08,18316566.53530772,17707528.168912355,609038.3663953654,17450294.93446397,16643342.627574854,866271.60084375,1064185.5413375,806952.3068891168,197913.94049375004,2230.2079200000003,2168.8292684999997,92.92533,94.024021,-22048.560884353705,9600.38,3802.9389583333336,24.745567798614502
2026-06-09,18348332.016933545,17850695.855049532,497636.16188401356,17482060.416089796,16786510.31371203,866271.60084375,1064185.5413375,695550.1023777649,197913.94049375004,2230.2079200000003,2169.685383,92.92533,94.255911,-26702.13571428554,9900.36,3815.5051041666666,11.352336645126343
